optimal_tour,optimal_tour_length,simulated_annealing_tour,simulated_annealing_tour_length,score,time
"{1, 19, 14, 6, 20, 2, 13, 15, 4, 17, 8, 12, 7, 11, 18, 9, 3, 16, 5, 10, 1}",3.185497,"{1, 10, 3, 9, 18, 11, 7, 12, 17, 8, 16, 5, 4, 15, 13, 2, 20, 6, 14, 19, 1}",3.383523,0.062165,0.046926
"{1, 2, 10, 15, 5, 4, 16, 9, 6, 11, 14, 20, 18, 13, 17, 3, 12, 7, 8, 19, 1}",3.801707,"{1, 12, 7, 8, 19, 4, 16, 9, 11, 6, 20, 18, 13, 17, 3, 15, 14, 5, 10, 2, 1}",3.833493,0.008361,0.046441
"{1, 12, 10, 9, 14, 13, 6, 7, 4, 15, 18, 11, 3, 19, 2, 16, 20, 5, 8, 17, 1}",4.228817,"{1, 12, 10, 9, 14, 13, 6, 7, 4, 15, 5, 8, 18, 11, 3, 19, 2, 16, 20, 17, 1}",4.255179,0.006234,0.046742
"{1, 16, 2, 11, 18, 19, 20, 7, 4, 5, 10, 8, 9, 3, 6, 12, 13, 14, 17, 15, 1}",3.219032,"{1, 16, 2, 11, 18, 19, 20, 7, 4, 5, 10, 8, 9, 3, 6, 12, 13, 14, 17, 15, 1}",3.219032,0.000000,0.046715
"{1, 14, 15, 4, 20, 10, 5, 2, 13, 16, 17, 6, 3, 18, 19, 9, 11, 8, 12, 7, 1}",3.624693,"{1, 11, 8, 12, 19, 9, 18, 3, 6, 17, 16, 13, 2, 5, 10, 20, 4, 15, 14, 7, 1}",3.749602,0.034461,0.047053
"{1, 10, 8, 9, 18, 7, 13, 3, 20, 11, 2, 6, 17, 12, 15, 4, 5, 19, 16, 14, 1}",4.160703,"{1, 10, 8, 9, 18, 7, 13, 3, 2, 20, 11, 6, 17, 12, 15, 4, 5, 19, 16, 14, 1}",4.196383,0.008575,0.046932
"{1, 2, 8, 15, 6, 19, 13, 3, 18, 11, 14, 16, 12, 17, 5, 9, 4, 10, 20, 7, 1}",3.419530,"{1, 2, 8, 15, 6, 19, 13, 3, 18, 11, 14, 16, 12, 17, 9, 5, 4, 10, 20, 7, 1}",3.423502,0.001162,0.047137
"{1, 11, 17, 12, 13, 16, 7, 19, 18, 10, 6, 9, 5, 20, 3, 15, 4, 14, 2, 8, 1}",3.860899,"{1, 8, 2, 14, 4, 15, 3, 20, 5, 9, 6, 19, 10, 18, 7, 16, 13, 12, 17, 11, 1}",3.885437,0.006355,0.046620
"{1, 8, 10, 20, 17, 16, 13, 14, 4, 15, 19, 3, 11, 9, 18, 7, 5, 2, 12, 6, 1}",3.914642,"{1, 6, 12, 2, 5, 7, 18, 9, 11, 3, 19, 15, 4, 14, 13, 16, 17, 20, 10, 8, 1}",3.914642,0.000000,0.046976
"{1, 12, 20, 2, 7, 19, 13, 17, 8, 9, 3, 18, 6, 4, 10, 15, 14, 16, 5, 11, 1}",3.553476,"{1, 12, 20, 2, 7, 19, 13, 17, 8, 9, 3, 18, 6, 4, 10, 15, 14, 16, 5, 11, 1}",3.553476,0.000000,0.046689
"{1, 4, 20, 8, 10, 7, 19, 15, 16, 18, 6, 11, 17, 5, 9, 3, 2, 14, 13, 12, 1}",3.407814,"{1, 12, 13, 14, 2, 3, 11, 6, 18, 16, 15, 17, 5, 9, 19, 7, 10, 8, 20, 4, 1}",3.564662,0.046026,0.046779
"{1, 18, 12, 4, 9, 3, 19, 5, 7, 8, 10, 17, 16, 15, 14, 13, 11, 20, 2, 6, 1}",3.908412,"{1, 6, 11, 13, 14, 15, 16, 17, 10, 8, 7, 5, 19, 3, 9, 4, 12, 18, 2, 20, 1}",3.915347,0.001774,0.046585
"{1, 7, 19, 2, 18, 17, 9, 5, 3, 4, 6, 14, 10, 11, 15, 12, 16, 8, 20, 13, 1}",4.258064,"{1, 13, 20, 8, 16, 12, 15, 11, 10, 14, 6, 4, 3, 5, 9, 17, 18, 2, 19, 7, 1}",4.258064,0.000000,0.046842
"{1, 15, 4, 14, 17, 11, 8, 18, 20, 19, 13, 5, 16, 6, 10, 7, 2, 3, 9, 12, 1}",3.930597,"{1, 15, 4, 14, 17, 11, 8, 18, 20, 19, 13, 5, 16, 6, 10, 7, 2, 3, 9, 12, 1}",3.930597,0.000000,0.046770
"{1, 19, 6, 5, 20, 18, 10, 12, 11, 2, 17, 7, 3, 8, 9, 13, 15, 16, 14, 4, 1}",3.857252,"{1, 16, 14, 4, 6, 19, 5, 20, 18, 10, 12, 11, 2, 17, 7, 3, 8, 9, 13, 15, 1}",3.976025,0.030792,0.046691
"{1, 5, 2, 12, 13, 7, 17, 20, 3, 10, 9, 11, 8, 19, 14, 4, 6, 15, 18, 16, 1}",3.361551,"{1, 5, 2, 12, 13, 7, 17, 20, 3, 10, 9, 11, 19, 14, 4, 8, 6, 15, 18, 16, 1}",3.412303,0.015098,0.046731
"{1, 10, 4, 14, 13, 20, 16, 11, 18, 15, 17, 12, 5, 8, 9, 3, 2, 7, 19, 6, 1}",4.191059,"{1, 10, 4, 14, 13, 20, 16, 11, 18, 15, 17, 12, 5, 8, 9, 3, 2, 7, 19, 6, 1}",4.191059,0.000000,0.046722
"{1, 20, 13, 15, 2, 17, 11, 9, 10, 3, 12, 7, 18, 14, 8, 4, 16, 19, 5, 6, 1}",4.503968,"{1, 6, 5, 19, 16, 7, 4, 8, 14, 18, 12, 3, 10, 9, 11, 17, 2, 15, 13, 20, 1}",4.626969,0.027310,0.046985
"{1, 10, 19, 5, 8, 3, 16, 12, 9, 2, 17, 14, 20, 15, 11, 13, 18, 6, 4, 7, 1}",3.465877,"{1, 8, 5, 19, 10, 6, 18, 13, 11, 15, 4, 7, 20, 14, 17, 2, 9, 12, 16, 3, 1}",3.700081,0.067574,0.047082
"{1, 15, 9, 7, 17, 19, 2, 13, 6, 4, 16, 20, 3, 8, 12, 18, 10, 14, 5, 11, 1}",3.738573,"{1, 11, 17, 19, 2, 13, 20, 4, 6, 16, 3, 8, 12, 18, 10, 14, 5, 9, 15, 7, 1}",3.740444,0.000500,0.047001
"{1, 6, 16, 13, 2, 7, 4, 10, 11, 3, 9, 18, 12, 17, 20, 15, 19, 5, 14, 8, 1}",3.919300,"{1, 20, 17, 15, 8, 14, 5, 19, 12, 18, 9, 10, 4, 7, 2, 13, 16, 3, 11, 6, 1}",4.098125,0.045627,0.046542
"{1, 18, 17, 19, 2, 16, 20, 13, 12, 8, 7, 15, 6, 3, 9, 5, 11, 4, 10, 14, 1}",4.375680,"{1, 14, 4, 11, 20, 9, 5, 10, 3, 6, 15, 7, 8, 12, 13, 16, 2, 19, 17, 18, 1}",4.601641,0.051640,0.046667
"{1, 11, 10, 6, 9, 13, 7, 16, 4, 20, 19, 2, 5, 3, 18, 12, 8, 17, 15, 14, 1}",4.282393,"{1, 14, 18, 3, 12, 5, 2, 19, 8, 20, 4, 16, 17, 15, 7, 13, 9, 6, 10, 11, 1}",4.465898,0.042851,0.046873
"{1, 7, 16, 4, 20, 15, 8, 19, 18, 9, 6, 14, 2, 13, 17, 11, 10, 5, 12, 3, 1}",3.672990,"{1, 3, 12, 7, 4, 10, 5, 11, 17, 9, 13, 2, 14, 6, 19, 18, 8, 15, 20, 16, 1}",3.791521,0.032271,0.046804
"{1, 4, 18, 12, 20, 16, 8, 7, 5, 11, 15, 3, 10, 17, 19, 6, 2, 14, 13, 9, 1}",4.006581,"{1, 4, 18, 12, 20, 16, 8, 7, 5, 11, 15, 3, 10, 17, 19, 6, 2, 14, 13, 9, 1}",4.006581,0.000000,0.046776
"{1, 2, 8, 9, 6, 19, 4, 10, 20, 5, 7, 14, 16, 11, 3, 13, 18, 17, 12, 15, 1}",3.988169,"{1, 13, 3, 16, 11, 18, 17, 12, 5, 14, 7, 20, 10, 4, 19, 6, 9, 8, 15, 2, 1}",4.234894,0.061864,0.046555
"{1, 13, 7, 15, 6, 5, 2, 12, 11, 18, 8, 14, 20, 9, 10, 17, 3, 19, 4, 16, 1}",3.647146,"{1, 13, 7, 15, 6, 5, 2, 12, 8, 14, 18, 11, 20, 9, 10, 17, 3, 19, 4, 16, 1}",3.680862,0.009245,0.047099
"{1, 16, 17, 10, 3, 4, 5, 6, 2, 19, 9, 18, 14, 11, 7, 13, 12, 15, 8, 20, 1}",3.829175,"{1, 20, 8, 18, 11, 14, 15, 12, 13, 7, 9, 19, 2, 6, 5, 4, 3, 10, 17, 16, 1}",3.955517,0.032995,0.046654
"{1, 18, 19, 5, 8, 16, 12, 3, 13, 4, 10, 20, 6, 11, 14, 7, 2, 17, 9, 15, 1}",3.776856,"{1, 15, 10, 9, 17, 2, 7, 14, 11, 6, 20, 4, 13, 3, 12, 16, 8, 5, 19, 18, 1}",4.002927,0.059857,0.046532
"{1, 3, 6, 2, 7, 12, 18, 16, 19, 9, 17, 20, 15, 13, 5, 8, 4, 10, 11, 14, 1}",3.870477,"{1, 3, 6, 2, 7, 12, 18, 16, 19, 9, 17, 20, 15, 13, 5, 8, 10, 11, 4, 14, 1}",3.929294,0.015196,0.046674
"{1, 6, 9, 15, 7, 17, 16, 11, 3, 10, 18, 14, 20, 5, 2, 19, 4, 8, 12, 13, 1}",4.100788,"{1, 6, 9, 15, 7, 17, 16, 10, 3, 11, 18, 14, 20, 5, 2, 19, 4, 8, 12, 13, 1}",4.098327,-0.000600,0.046715
"{1, 16, 9, 5, 2, 14, 18, 13, 10, 12, 15, 4, 8, 7, 20, 11, 17, 19, 3, 6, 1}",3.945881,"{1, 6, 5, 2, 13, 18, 14, 9, 16, 20, 4, 10, 12, 15, 8, 7, 11, 17, 19, 3, 1}",4.487081,0.137156,0.047201
"{1, 17, 13, 5, 4, 8, 11, 9, 14, 18, 10, 7, 6, 20, 12, 3, 2, 15, 16, 19, 1}",3.560642,"{1, 3, 19, 16, 15, 2, 12, 20, 6, 7, 10, 18, 14, 9, 11, 8, 4, 5, 13, 17, 1}",3.727060,0.046738,0.046641
"{1, 2, 3, 9, 15, 10, 12, 8, 7, 20, 4, 5, 13, 18, 19, 11, 6, 14, 17, 16, 1}",4.069262,"{1, 16, 17, 14, 18, 6, 11, 19, 20, 7, 8, 12, 10, 4, 5, 13, 15, 9, 3, 2, 1}",4.131734,0.015352,0.046662
"{1, 6, 9, 15, 12, 19, 7, 2, 13, 14, 20, 10, 11, 8, 16, 18, 17, 5, 4, 3, 1}",3.900995,"{1, 4, 5, 3, 9, 15, 12, 19, 7, 2, 13, 14, 20, 10, 11, 8, 16, 18, 17, 6, 1}",3.949279,0.012377,0.046731
"{1, 20, 4, 16, 17, 9, 3, 14, 7, 2, 6, 19, 15, 11, 8, 10, 18, 13, 12, 5, 1}",3.988982,"{1, 5, 12, 13, 18, 10, 8, 11, 15, 19, 6, 2, 7, 14, 3, 9, 17, 16, 4, 20, 1}",3.988982,0.000000,0.046726
"{1, 14, 18, 4, 3, 15, 13, 17, 9, 12, 7, 16, 19, 11, 8, 2, 6, 10, 20, 5, 1}",3.987894,"{1, 5, 20, 10, 6, 11, 17, 9, 12, 13, 7, 15, 3, 4, 18, 14, 16, 19, 8, 2, 1}",4.113639,0.031532,0.046892
"{1, 12, 2, 13, 3, 20, 8, 5, 6, 19, 10, 7, 4, 17, 14, 15, 18, 9, 11, 16, 1}",3.497808,"{1, 12, 2, 13, 3, 8, 20, 5, 6, 19, 10, 7, 14, 4, 17, 15, 11, 16, 9, 18, 1}",3.852146,0.101303,0.046713
"{1, 2, 9, 6, 10, 5, 8, 15, 19, 11, 3, 7, 18, 16, 13, 20, 12, 14, 4, 17, 1}",3.780160,"{1, 2, 9, 6, 10, 5, 8, 15, 19, 11, 3, 7, 18, 16, 13, 20, 12, 14, 4, 17, 1}",3.780160,0.000000,0.047043
"{1, 11, 7, 14, 3, 10, 17, 8, 6, 18, 15, 4, 19, 2, 20, 12, 9, 5, 13, 16, 1}",3.668551,"{1, 11, 14, 7, 17, 8, 6, 18, 15, 4, 19, 10, 3, 2, 20, 12, 9, 5, 13, 16, 1}",3.919830,0.068495,0.046707
"{1, 19, 3, 15, 16, 7, 10, 2, 11, 14, 20, 5, 8, 17, 4, 9, 13, 18, 6, 12, 1}",4.323540,"{1, 19, 3, 15, 6, 16, 7, 10, 2, 11, 14, 20, 5, 8, 17, 4, 13, 18, 9, 12, 1}",4.710056,0.089398,0.046637
"{1, 19, 14, 18, 3, 11, 13, 6, 9, 10, 8, 20, 17, 2, 15, 7, 16, 4, 12, 5, 1}",3.780693,"{1, 5, 12, 16, 7, 15, 2, 17, 20, 4, 8, 10, 9, 6, 13, 11, 3, 18, 14, 19, 1}",3.837258,0.014961,0.046614
"{1, 13, 6, 15, 19, 8, 17, 11, 18, 7, 3, 9, 2, 12, 5, 14, 4, 20, 16, 10, 1}",4.437369,"{1, 13, 6, 15, 19, 8, 17, 11, 18, 7, 3, 9, 2, 12, 5, 14, 4, 20, 16, 10, 1}",4.437369,0.000000,0.046782
"{1, 16, 14, 12, 4, 9, 3, 5, 17, 10, 18, 15, 11, 8, 19, 2, 6, 20, 7, 13, 1}",3.477304,"{1, 13, 7, 20, 6, 2, 19, 8, 11, 15, 9, 3, 18, 10, 17, 5, 4, 12, 14, 16, 1}",3.509115,0.009148,0.046780
"{1, 15, 13, 16, 12, 3, 5, 20, 17, 7, 19, 11, 18, 2, 4, 14, 6, 10, 8, 9, 1}",3.954801,"{1, 9, 10, 6, 14, 4, 2, 18, 11, 19, 5, 20, 7, 17, 8, 13, 16, 12, 3, 15, 1}",4.062188,0.027154,0.047062
"{1, 7, 17, 3, 15, 6, 20, 16, 12, 4, 19, 10, 11, 8, 9, 13, 14, 5, 18, 2, 1}",3.756525,"{1, 7, 17, 15, 6, 20, 16, 12, 4, 19, 10, 11, 8, 9, 13, 14, 5, 18, 3, 2, 1}",3.794143,0.010014,0.046692
"{1, 7, 13, 2, 19, 3, 9, 20, 16, 15, 10, 5, 14, 18, 4, 8, 11, 12, 17, 6, 1}",3.806048,"{1, 7, 13, 2, 19, 3, 9, 20, 16, 15, 10, 5, 14, 18, 8, 11, 4, 12, 17, 6, 1}",3.822209,0.004246,0.046686
"{1, 13, 16, 19, 8, 14, 4, 6, 10, 20, 5, 18, 9, 11, 2, 17, 3, 12, 15, 7, 1}",3.836877,"{1, 15, 12, 3, 7, 11, 2, 17, 5, 18, 9, 6, 20, 10, 4, 14, 8, 19, 16, 13, 1}",3.856760,0.005182,0.046906
"{1, 3, 10, 15, 20, 17, 11, 16, 12, 14, 5, 8, 7, 2, 13, 19, 4, 6, 18, 9, 1}",3.711277,"{1, 15, 11, 9, 18, 6, 4, 19, 13, 2, 7, 8, 5, 14, 12, 16, 17, 20, 3, 10, 1}",3.710433,-0.000228,0.046767
"{1, 18, 17, 20, 19, 5, 11, 4, 8, 6, 14, 13, 10, 7, 12, 2, 9, 15, 3, 16, 1}",3.461121,"{1, 20, 17, 18, 5, 19, 11, 4, 8, 6, 14, 13, 10, 7, 12, 2, 9, 15, 16, 3, 1}",3.504199,0.012446,0.046651
"{1, 8, 9, 4, 15, 7, 5, 6, 11, 10, 18, 19, 3, 12, 14, 16, 2, 13, 20, 17, 1}",3.598175,"{1, 17, 20, 13, 2, 14, 16, 19, 18, 10, 11, 6, 15, 7, 5, 3, 12, 4, 9, 8, 1}",3.834156,0.065583,0.047087
"{1, 6, 19, 18, 4, 12, 10, 2, 5, 17, 7, 14, 11, 9, 16, 8, 20, 13, 3, 15, 1}",3.771152,"{1, 15, 3, 20, 8, 16, 11, 14, 7, 17, 5, 9, 2, 10, 12, 4, 13, 18, 19, 6, 1}",3.959103,0.049839,0.047192
"{1, 19, 6, 20, 3, 11, 9, 8, 2, 4, 17, 5, 10, 12, 15, 16, 7, 13, 18, 14, 1}",3.762037,"{1, 14, 18, 16, 13, 7, 15, 12, 10, 5, 17, 4, 2, 8, 9, 6, 11, 3, 20, 19, 1}",3.921825,0.042474,0.046816
"{1, 2, 16, 7, 8, 20, 4, 13, 14, 3, 6, 12, 18, 5, 19, 10, 15, 17, 11, 9, 1}",3.685445,"{1, 2, 16, 7, 8, 20, 4, 13, 14, 3, 6, 12, 18, 5, 19, 10, 15, 17, 11, 9, 1}",3.685445,0.000000,0.047482
"{1, 12, 13, 4, 16, 10, 14, 9, 7, 8, 2, 20, 3, 5, 18, 17, 15, 19, 11, 6, 1}",3.970968,"{1, 12, 6, 4, 13, 16, 10, 14, 9, 7, 8, 20, 2, 18, 3, 5, 17, 15, 19, 11, 1}",4.061054,0.022686,0.046604
"{1, 3, 2, 8, 7, 6, 11, 5, 4, 16, 20, 18, 17, 14, 19, 10, 15, 13, 9, 12, 1}",3.685277,"{1, 3, 2, 20, 18, 16, 5, 11, 4, 8, 7, 6, 17, 14, 19, 10, 15, 13, 9, 12, 1}",3.812516,0.034527,0.047083
"{1, 7, 3, 8, 10, 18, 14, 12, 2, 13, 19, 6, 15, 16, 20, 5, 11, 4, 17, 9, 1}",3.718648,"{1, 7, 3, 8, 10, 18, 14, 12, 2, 13, 19, 6, 15, 16, 20, 5, 11, 4, 17, 9, 1}",3.718648,0.000000,0.046810
"{1, 5, 15, 19, 9, 7, 13, 17, 8, 11, 2, 18, 3, 6, 16, 14, 4, 10, 20, 12, 1}",3.469965,"{1, 12, 5, 7, 13, 17, 9, 19, 15, 8, 11, 2, 18, 3, 6, 16, 4, 14, 10, 20, 1}",3.925415,0.131255,0.047198
"{1, 6, 13, 9, 14, 16, 2, 20, 10, 17, 3, 7, 4, 8, 15, 11, 19, 5, 12, 18, 1}",3.455438,"{1, 6, 13, 9, 14, 16, 2, 20, 10, 17, 3, 7, 4, 8, 15, 11, 19, 5, 12, 18, 1}",3.455438,0.000000,0.046883
"{1, 20, 5, 18, 11, 13, 3, 7, 16, 8, 15, 4, 14, 17, 2, 6, 10, 9, 19, 12, 1}",4.481292,"{1, 20, 5, 4, 15, 8, 16, 7, 3, 13, 11, 18, 12, 19, 9, 10, 6, 2, 14, 17, 1}",4.664331,0.040845,0.046785
"{1, 16, 19, 11, 6, 12, 18, 13, 17, 3, 9, 15, 5, 4, 2, 7, 20, 10, 14, 8, 1}",3.636253,"{1, 20, 8, 14, 10, 7, 2, 4, 5, 15, 9, 3, 17, 13, 18, 12, 6, 11, 19, 16, 1}",3.680743,0.012235,0.047002
"{1, 15, 14, 6, 17, 8, 5, 11, 9, 7, 13, 3, 2, 16, 10, 19, 12, 18, 20, 4, 1}",3.210485,"{1, 4, 20, 18, 12, 19, 10, 16, 2, 3, 13, 7, 9, 11, 5, 8, 17, 6, 14, 15, 1}",3.210485,0.000000,0.046869
"{1, 5, 20, 4, 17, 12, 16, 9, 14, 13, 11, 2, 7, 6, 3, 19, 15, 10, 8, 18, 1}",3.825565,"{1, 4, 17, 12, 16, 9, 14, 13, 11, 2, 7, 6, 3, 19, 18, 15, 10, 8, 20, 5, 1}",3.936452,0.028986,0.046785
"{1, 5, 7, 19, 9, 18, 6, 16, 2, 10, 12, 13, 3, 15, 20, 8, 11, 17, 14, 4, 1}",3.820266,"{1, 4, 14, 17, 11, 3, 15, 13, 12, 10, 2, 16, 20, 8, 6, 18, 9, 19, 7, 5, 1}",3.990789,0.044636,0.046670
"{1, 11, 16, 10, 4, 15, 7, 2, 8, 18, 14, 13, 12, 6, 3, 17, 19, 9, 5, 20, 1}",4.470891,"{1, 5, 9, 19, 17, 3, 6, 18, 8, 2, 7, 15, 4, 13, 14, 12, 20, 10, 16, 11, 1}",4.743114,0.060888,0.046923
"{1, 19, 4, 10, 14, 11, 17, 15, 18, 3, 9, 20, 5, 16, 2, 13, 8, 7, 12, 6, 1}",3.826114,"{1, 19, 4, 10, 14, 11, 17, 15, 18, 3, 9, 20, 5, 16, 2, 13, 8, 7, 12, 6, 1}",3.826114,0.000000,0.046528
"{1, 9, 4, 3, 7, 12, 20, 5, 16, 2, 10, 14, 6, 17, 18, 11, 15, 19, 8, 13, 1}",3.816939,"{1, 19, 15, 11, 8, 18, 17, 6, 14, 10, 2, 16, 5, 20, 12, 7, 3, 13, 4, 9, 1}",3.988073,0.044835,0.046591
"{1, 11, 18, 5, 2, 9, 8, 7, 13, 19, 10, 15, 17, 16, 3, 12, 6, 20, 14, 4, 1}",3.526848,"{1, 11, 18, 5, 2, 9, 8, 7, 13, 19, 10, 15, 17, 16, 3, 12, 6, 20, 14, 4, 1}",3.526848,0.000000,0.046634
"{1, 4, 3, 6, 15, 7, 9, 17, 12, 20, 19, 11, 8, 2, 14, 16, 13, 5, 18, 10, 1}",4.039629,"{1, 10, 18, 5, 9, 4, 3, 6, 15, 7, 12, 17, 20, 19, 11, 8, 2, 14, 16, 13, 1}",4.315046,0.068179,0.047232
"{1, 15, 7, 5, 6, 3, 8, 20, 10, 19, 9, 2, 12, 17, 11, 14, 18, 4, 13, 16, 1}",3.687752,"{1, 5, 6, 3, 8, 20, 10, 19, 9, 2, 12, 17, 11, 14, 18, 4, 13, 15, 7, 16, 1}",3.767904,0.021735,0.047029
"{1, 18, 15, 12, 4, 17, 19, 8, 5, 11, 10, 14, 20, 7, 9, 13, 6, 16, 2, 3, 1}",3.887909,"{1, 20, 7, 9, 13, 6, 16, 2, 3, 18, 17, 19, 8, 4, 12, 5, 15, 11, 10, 14, 1}",4.274588,0.099457,0.046804
"{1, 7, 6, 17, 13, 9, 2, 20, 15, 11, 10, 14, 12, 4, 8, 16, 5, 18, 3, 19, 1}",3.681476,"{1, 7, 17, 6, 13, 9, 2, 20, 15, 11, 3, 18, 12, 10, 14, 4, 8, 16, 5, 19, 1}",3.778773,0.026429,0.046594
"{1, 12, 15, 8, 11, 7, 9, 14, 20, 17, 16, 13, 19, 4, 6, 3, 5, 2, 18, 10, 1}",3.948589,"{1, 12, 15, 8, 11, 7, 9, 14, 20, 17, 16, 13, 19, 4, 6, 3, 5, 2, 18, 10, 1}",3.948589,0.000000,0.046849
"{1, 11, 6, 10, 8, 15, 18, 5, 4, 2, 20, 16, 14, 7, 12, 19, 17, 3, 9, 13, 1}",4.244994,"{1, 13, 11, 9, 3, 17, 12, 19, 7, 14, 16, 20, 2, 4, 5, 18, 15, 8, 6, 10, 1}",4.432593,0.044193,0.046433
"{1, 10, 18, 3, 8, 4, 16, 2, 19, 5, 17, 14, 13, 15, 7, 6, 11, 12, 9, 20, 1}",3.741949,"{1, 10, 18, 8, 3, 4, 16, 2, 19, 5, 17, 14, 13, 15, 7, 6, 11, 12, 9, 20, 1}",3.739609,-0.000625,0.046620
"{1, 3, 17, 14, 12, 5, 18, 8, 11, 2, 10, 13, 4, 9, 15, 20, 19, 16, 6, 7, 1}",3.350987,"{1, 3, 17, 14, 12, 5, 18, 8, 11, 2, 10, 13, 4, 9, 15, 20, 19, 16, 6, 7, 1}",3.350987,0.000000,0.046409
"{1, 11, 19, 16, 17, 9, 18, 4, 12, 13, 6, 2, 7, 10, 20, 5, 8, 3, 15, 14, 1}",4.358101,"{1, 11, 16, 17, 9, 18, 12, 13, 4, 2, 6, 20, 5, 10, 7, 19, 14, 15, 8, 3, 1}",4.590344,0.053290,0.046646
"{1, 11, 19, 3, 6, 7, 2, 16, 20, 4, 9, 14, 12, 5, 8, 17, 10, 13, 15, 18, 1}",4.117135,"{1, 11, 19, 3, 6, 7, 2, 16, 20, 4, 9, 14, 12, 5, 8, 17, 10, 13, 15, 18, 1}",4.117135,0.000000,0.046906
"{1, 16, 2, 14, 5, 4, 12, 9, 8, 10, 20, 7, 3, 15, 17, 11, 18, 6, 19, 13, 1}",3.568024,"{1, 4, 16, 2, 14, 5, 12, 15, 17, 3, 9, 8, 10, 20, 7, 11, 18, 6, 19, 13, 1}",3.734590,0.046683,0.046605
"{1, 3, 4, 12, 16, 7, 15, 9, 11, 2, 13, 18, 5, 17, 8, 14, 20, 6, 10, 19, 1}",3.945253,"{1, 19, 10, 6, 20, 14, 8, 17, 18, 13, 2, 11, 9, 5, 16, 7, 15, 12, 4, 3, 1}",4.085135,0.035456,0.047095
"{1, 15, 4, 6, 16, 13, 2, 14, 17, 18, 3, 9, 5, 7, 11, 10, 8, 19, 12, 20, 1}",3.906418,"{1, 15, 4, 6, 16, 13, 2, 17, 18, 14, 3, 9, 5, 7, 11, 10, 8, 19, 12, 20, 1}",3.926393,0.005113,0.046803
"{1, 11, 15, 16, 14, 18, 6, 17, 5, 13, 8, 7, 20, 4, 9, 12, 2, 10, 3, 19, 1}",4.055239,"{1, 11, 15, 16, 14, 18, 6, 17, 5, 13, 8, 7, 4, 9, 12, 2, 10, 20, 3, 19, 1}",4.073381,0.004474,0.046626
"{1, 5, 3, 11, 7, 12, 20, 6, 9, 2, 15, 13, 17, 19, 14, 4, 8, 10, 18, 16, 1}",3.822166,"{1, 18, 10, 8, 16, 9, 2, 4, 14, 19, 17, 13, 15, 6, 20, 12, 7, 11, 3, 5, 1}",3.924814,0.026856,0.047077
"{1, 8, 7, 15, 11, 6, 5, 10, 16, 20, 18, 13, 17, 3, 19, 9, 12, 2, 4, 14, 1}",3.526395,"{1, 8, 7, 15, 11, 6, 5, 10, 16, 20, 18, 13, 17, 3, 19, 9, 12, 2, 4, 14, 1}",3.526395,0.000000,0.046717
"{1, 5, 16, 10, 20, 6, 17, 13, 14, 18, 15, 3, 8, 11, 9, 4, 7, 2, 12, 19, 1}",3.734333,"{1, 19, 12, 2, 7, 4, 9, 11, 8, 3, 15, 18, 14, 13, 17, 6, 20, 10, 16, 5, 1}",3.734332,0.000000,0.046647
"{1, 9, 15, 8, 5, 2, 18, 17, 3, 12, 4, 19, 6, 16, 20, 13, 14, 7, 11, 10, 1}",3.791973,"{1, 9, 15, 8, 5, 2, 6, 16, 20, 13, 14, 4, 19, 18, 17, 3, 12, 7, 11, 10, 1}",3.855832,0.016841,0.046862
"{1, 3, 20, 13, 9, 2, 8, 17, 15, 14, 16, 19, 5, 12, 18, 7, 10, 4, 6, 11, 1}",3.958681,"{1, 3, 20, 13, 9, 2, 8, 17, 15, 14, 16, 19, 5, 12, 10, 18, 7, 4, 6, 11, 1}",4.040563,0.020684,0.046586
"{1, 16, 20, 4, 15, 17, 13, 2, 10, 8, 12, 14, 11, 18, 3, 9, 19, 6, 5, 7, 1}",3.989647,"{1, 4, 17, 13, 2, 10, 8, 12, 14, 19, 9, 6, 3, 18, 11, 15, 20, 16, 5, 7, 1}",4.202218,0.053280,0.046635
"{1, 7, 2, 13, 10, 12, 3, 16, 19, 8, 17, 18, 5, 6, 9, 15, 14, 4, 20, 11, 1}",3.702911,"{1, 5, 6, 9, 15, 11, 20, 4, 14, 18, 17, 8, 19, 16, 3, 12, 10, 13, 2, 7, 1}",3.776443,0.019858,0.046566
"{1, 9, 16, 4, 7, 19, 3, 15, 6, 10, 13, 18, 14, 20, 17, 2, 5, 12, 8, 11, 1}",3.928900,"{1, 9, 16, 4, 7, 19, 3, 15, 6, 10, 13, 18, 14, 20, 17, 2, 5, 12, 8, 11, 1}",3.928900,0.000000,0.046779
"{1, 7, 5, 6, 18, 16, 15, 17, 20, 13, 19, 12, 4, 10, 2, 3, 11, 14, 9, 8, 1}",4.577510,"{1, 7, 5, 6, 18, 16, 15, 17, 20, 13, 19, 12, 4, 10, 2, 3, 11, 14, 9, 8, 1}",4.577510,0.000000,0.046764
"{1, 18, 12, 16, 19, 6, 5, 14, 15, 2, 3, 11, 8, 10, 4, 13, 7, 20, 9, 17, 1}",3.542500,"{1, 18, 12, 16, 19, 8, 11, 15, 14, 5, 6, 2, 3, 10, 4, 13, 7, 20, 9, 17, 1}",3.652982,0.031187,0.046663
"{1, 17, 8, 5, 4, 13, 11, 20, 2, 3, 12, 9, 7, 14, 19, 15, 18, 10, 16, 6, 1}",3.229927,"{1, 6, 16, 10, 18, 15, 19, 7, 14, 9, 20, 2, 3, 12, 11, 13, 4, 5, 8, 17, 1}",3.275026,0.013963,0.046782
