optimal_tour,optimal_tour_length,transformer_tour,transformer_tour_length,score,time
"{1, 26, 21, 14, 24, 5, 12, 23, 27, 16, 25, 9, 29, 4, 17, 18, 30, 8, 2, 10, 15, 19, 3, 13, 7, 11, 20, 28, 22, 6, 1}",3.925444,"{1, 6, 22, 20, 28, 11, 7, 13, 3, 19, 15, 10, 2, 8, 30, 4, 18, 17, 29, 9, 25, 16, 27, 23, 12, 5, 24, 14, 21, 26, 1}",4.005577,0.020414,0.042500
"{1, 20, 3, 19, 18, 17, 13, 26, 11, 21, 12, 4, 9, 2, 6, 5, 14, 24, 28, 8, 30, 29, 16, 25, 15, 7, 27, 22, 10, 23, 1}",4.714861,"{1, 23, 10, 22, 27, 7, 3, 19, 13, 26, 11, 17, 18, 15, 25, 16, 29, 30, 8, 28, 24, 14, 5, 6, 2, 21, 9, 12, 4, 20, 1}",4.767164,0.011093,0.042612
"{1, 29, 17, 11, 21, 5, 22, 14, 8, 24, 13, 23, 4, 30, 12, 9, 19, 20, 2, 16, 26, 10, 7, 3, 18, 25, 28, 27, 15, 6, 1}",4.504723,"{1, 29, 17, 11, 21, 5, 14, 8, 24, 13, 23, 30, 4, 12, 9, 19, 20, 2, 16, 26, 10, 7, 3, 18, 25, 28, 22, 27, 15, 6, 1}",4.529004,0.005390,0.043419
"{1, 29, 14, 28, 22, 7, 3, 6, 10, 2, 20, 12, 4, 25, 8, 19, 13, 21, 5, 30, 17, 15, 18, 24, 23, 9, 27, 11, 26, 16, 1}",4.301524,"{1, 16, 26, 11, 27, 9, 23, 24, 18, 15, 17, 30, 5, 21, 19, 13, 12, 20, 2, 4, 25, 8, 3, 6, 10, 29, 14, 28, 22, 7, 1}",4.462245,0.037364,0.043727
"{1, 6, 16, 15, 25, 26, 30, 12, 29, 20, 23, 3, 5, 19, 27, 18, 9, 2, 17, 14, 21, 28, 8, 10, 11, 4, 13, 7, 24, 22, 1}",4.532003,"{1, 22, 13, 7, 24, 16, 15, 25, 26, 30, 12, 29, 20, 23, 3, 5, 19, 27, 18, 9, 2, 17, 14, 21, 28, 8, 10, 11, 4, 6, 1}",4.582786,0.011205,0.042599
"{1, 11, 28, 12, 25, 19, 18, 2, 27, 24, 20, 13, 3, 22, 29, 7, 6, 26, 8, 10, 15, 17, 9, 14, 16, 30, 21, 5, 4, 23, 1}",4.541877,"{1, 11, 28, 12, 25, 19, 18, 2, 27, 24, 20, 13, 3, 22, 29, 7, 6, 26, 8, 15, 10, 17, 9, 16, 14, 30, 21, 5, 4, 23, 1}",4.542955,0.000237,0.042616
"{1, 11, 15, 26, 7, 6, 19, 27, 24, 23, 30, 4, 8, 22, 21, 20, 29, 18, 12, 10, 14, 5, 25, 16, 17, 28, 13, 3, 2, 9, 1}",4.751322,"{1, 9, 2, 3, 13, 28, 17, 16, 25, 14, 5, 10, 12, 18, 29, 20, 21, 22, 8, 4, 30, 23, 24, 27, 19, 6, 7, 26, 15, 11, 1}",4.746965,-0.000917,0.044447
"{1, 30, 20, 14, 21, 7, 29, 9, 23, 25, 12, 2, 28, 11, 10, 27, 6, 24, 13, 3, 26, 8, 16, 5, 22, 4, 15, 18, 17, 19, 1}",4.082026,"{1, 30, 20, 14, 21, 7, 29, 9, 23, 25, 12, 2, 28, 11, 10, 27, 6, 24, 13, 26, 3, 8, 16, 5, 22, 4, 15, 18, 17, 19, 1}",4.103348,0.005223,0.043125
"{1, 30, 17, 20, 14, 12, 24, 15, 28, 11, 25, 23, 13, 26, 29, 22, 19, 18, 27, 8, 16, 5, 3, 4, 2, 9, 7, 6, 10, 21, 1}",4.661363,"{1, 21, 10, 9, 2, 6, 7, 4, 3, 5, 16, 8, 27, 18, 19, 22, 29, 26, 13, 23, 25, 11, 28, 15, 24, 12, 14, 20, 17, 30, 1}",4.665854,0.000963,0.042698
"{1, 14, 4, 10, 19, 22, 16, 27, 24, 17, 15, 23, 8, 7, 6, 30, 25, 28, 2, 5, 21, 20, 3, 26, 12, 11, 29, 18, 9, 13, 1}",4.674170,"{1, 13, 9, 18, 29, 12, 11, 28, 2, 5, 25, 21, 30, 6, 7, 8, 23, 15, 17, 24, 27, 20, 16, 22, 19, 10, 4, 14, 26, 3, 1}",4.824350,0.032130,0.042541
"{1, 26, 10, 25, 17, 23, 30, 14, 16, 13, 12, 24, 9, 20, 4, 11, 5, 27, 3, 28, 21, 29, 2, 22, 7, 8, 18, 19, 15, 6, 1}",4.694156,"{1, 26, 10, 25, 17, 23, 30, 8, 7, 22, 2, 29, 21, 14, 16, 13, 12, 24, 9, 20, 4, 11, 5, 28, 27, 3, 18, 15, 19, 6, 1}",4.885239,0.040706,0.042681
"{1, 8, 19, 26, 17, 23, 24, 15, 22, 20, 30, 11, 14, 28, 12, 9, 21, 6, 13, 29, 10, 3, 27, 5, 4, 18, 16, 7, 2, 25, 1}",4.520179,"{1, 8, 25, 2, 7, 16, 18, 4, 5, 27, 3, 10, 29, 13, 21, 6, 9, 12, 28, 14, 11, 30, 20, 22, 15, 24, 23, 17, 26, 19, 1}",4.543843,0.005235,0.042656
"{1, 30, 2, 15, 11, 8, 10, 25, 20, 5, 16, 26, 29, 6, 28, 18, 27, 17, 21, 24, 14, 19, 7, 23, 3, 12, 4, 9, 22, 13, 1}",4.179404,"{1, 30, 2, 15, 11, 8, 10, 25, 20, 5, 16, 26, 29, 6, 28, 18, 27, 17, 21, 24, 14, 19, 7, 23, 3, 12, 4, 9, 22, 13, 1}",4.179404,0.000000,0.042684
"{1, 6, 27, 24, 2, 11, 3, 26, 13, 4, 7, 30, 20, 5, 16, 25, 18, 19, 10, 8, 22, 23, 28, 14, 21, 17, 9, 12, 29, 15, 1}",4.302802,"{1, 6, 27, 24, 2, 11, 3, 26, 13, 4, 7, 30, 28, 23, 20, 5, 16, 22, 8, 10, 25, 18, 19, 14, 21, 17, 9, 12, 15, 29, 1}",4.334966,0.007475,0.042566
"{1, 17, 4, 8, 9, 20, 7, 30, 25, 15, 5, 28, 6, 29, 27, 26, 2, 23, 24, 19, 18, 21, 11, 13, 10, 12, 16, 14, 3, 22, 1}",4.763123,"{1, 17, 4, 8, 9, 20, 7, 30, 25, 15, 5, 28, 6, 29, 27, 26, 2, 23, 24, 19, 18, 21, 11, 13, 10, 12, 16, 14, 3, 22, 1}",4.763123,0.000000,0.042701
"{1, 16, 11, 9, 24, 13, 17, 6, 26, 2, 12, 21, 20, 4, 7, 18, 27, 22, 28, 25, 19, 8, 15, 10, 3, 29, 14, 23, 30, 5, 1}",4.187506,"{1, 5, 30, 29, 3, 10, 15, 8, 19, 25, 28, 22, 27, 18, 7, 4, 20, 21, 12, 2, 26, 6, 17, 13, 24, 9, 23, 14, 11, 16, 1}",4.200953,0.003211,0.042595
"{1, 10, 22, 2, 4, 9, 8, 14, 23, 28, 16, 11, 13, 21, 17, 6, 15, 30, 18, 20, 7, 19, 12, 24, 27, 3, 5, 29, 25, 26, 1}",4.535629,"{1, 26, 19, 25, 29, 5, 3, 27, 24, 12, 20, 18, 7, 30, 11, 13, 15, 6, 17, 21, 16, 28, 23, 14, 8, 9, 4, 2, 22, 10, 1}",4.676674,0.031097,0.042886
"{1, 23, 15, 9, 21, 8, 30, 14, 26, 25, 29, 6, 12, 17, 10, 28, 18, 24, 20, 27, 16, 4, 13, 3, 22, 5, 19, 2, 7, 11, 1}",4.544003,"{1, 11, 7, 2, 19, 5, 22, 3, 13, 4, 16, 27, 20, 24, 18, 28, 10, 17, 12, 6, 29, 25, 26, 14, 30, 8, 21, 15, 23, 9, 1}",4.576993,0.007260,0.043038
"{1, 21, 20, 14, 19, 30, 8, 2, 5, 13, 27, 10, 28, 12, 17, 25, 9, 4, 6, 24, 7, 18, 15, 23, 29, 11, 16, 26, 22, 3, 1}",4.363899,"{1, 3, 22, 21, 20, 14, 19, 30, 8, 2, 5, 13, 27, 10, 28, 12, 17, 25, 9, 4, 6, 24, 7, 18, 15, 23, 29, 11, 16, 26, 1}",4.424350,0.013852,0.044820
"{1, 25, 16, 14, 30, 22, 13, 3, 21, 18, 11, 26, 8, 10, 9, 17, 27, 20, 23, 4, 24, 6, 19, 7, 29, 12, 28, 2, 15, 5, 1}",4.368963,"{1, 5, 15, 2, 28, 12, 29, 7, 19, 6, 4, 24, 23, 20, 27, 17, 9, 10, 8, 26, 11, 18, 21, 3, 13, 22, 30, 14, 16, 25, 1}",4.372527,0.000816,0.042707
"{1, 4, 2, 19, 13, 24, 30, 23, 11, 8, 18, 16, 27, 10, 12, 26, 14, 7, 22, 20, 21, 6, 29, 25, 15, 28, 9, 17, 5, 3, 1}",4.249099,"{1, 4, 2, 19, 13, 24, 30, 23, 11, 8, 18, 3, 5, 17, 9, 28, 15, 25, 29, 6, 21, 20, 22, 7, 14, 26, 12, 10, 27, 16, 1}",4.367887,0.027956,0.042618
"{1, 6, 28, 24, 8, 30, 15, 26, 4, 23, 25, 22, 29, 27, 5, 13, 20, 3, 14, 11, 18, 2, 9, 10, 17, 19, 21, 7, 16, 12, 1}",4.068295,"{1, 12, 16, 7, 21, 19, 17, 10, 9, 2, 18, 11, 14, 3, 20, 13, 5, 29, 27, 22, 25, 23, 4, 26, 15, 30, 8, 24, 28, 6, 1}",4.088234,0.004901,0.042932
"{1, 6, 18, 24, 22, 8, 26, 20, 10, 15, 28, 5, 17, 16, 4, 11, 21, 9, 19, 3, 23, 12, 29, 14, 30, 2, 25, 27, 7, 13, 1}",4.143005,"{1, 13, 7, 27, 25, 2, 30, 14, 29, 12, 23, 3, 19, 9, 21, 11, 4, 16, 17, 5, 28, 15, 10, 20, 26, 8, 22, 24, 6, 18, 1}",4.157152,0.003415,0.042594
"{1, 21, 27, 30, 18, 23, 3, 10, 4, 7, 25, 16, 26, 22, 5, 20, 2, 13, 28, 12, 15, 6, 11, 9, 17, 29, 8, 24, 19, 14, 1}",4.338893,"{1, 21, 27, 30, 18, 23, 3, 10, 4, 7, 25, 16, 22, 26, 20, 2, 13, 28, 12, 15, 6, 5, 11, 9, 17, 29, 8, 24, 19, 14, 1}",4.407015,0.015700,0.043280
"{1, 7, 5, 26, 11, 20, 9, 22, 4, 2, 19, 17, 21, 8, 18, 10, 29, 30, 27, 16, 14, 12, 6, 3, 13, 15, 23, 24, 25, 28, 1}",4.696603,"{1, 28, 25, 24, 23, 15, 13, 3, 6, 12, 14, 16, 27, 30, 29, 10, 18, 8, 21, 17, 19, 5, 7, 26, 11, 20, 9, 2, 4, 22, 1}",5.079090,0.081439,0.042805
"{1, 25, 15, 20, 28, 9, 30, 16, 21, 19, 12, 10, 29, 7, 13, 24, 14, 8, 6, 23, 4, 27, 3, 17, 18, 11, 22, 2, 26, 5, 1}",4.582570,"{1, 5, 26, 2, 22, 11, 18, 17, 3, 27, 4, 23, 6, 8, 14, 24, 20, 15, 25, 9, 30, 28, 16, 21, 19, 12, 10, 29, 7, 13, 1}",4.962273,0.082858,0.042928
"{1, 25, 21, 23, 13, 30, 6, 24, 10, 4, 18, 22, 2, 28, 8, 3, 5, 9, 29, 19, 27, 12, 16, 14, 26, 11, 7, 15, 17, 20, 1}",4.759632,"{1, 21, 25, 11, 7, 15, 17, 20, 23, 13, 30, 6, 24, 10, 4, 8, 28, 18, 22, 2, 3, 5, 29, 19, 27, 12, 16, 14, 26, 9, 1}",5.142787,0.080501,0.042873
"{1, 14, 20, 12, 19, 30, 13, 27, 6, 18, 8, 9, 7, 2, 28, 29, 4, 23, 17, 25, 11, 26, 24, 15, 16, 22, 10, 5, 21, 3, 1}",4.387698,"{1, 14, 20, 12, 19, 30, 13, 27, 6, 18, 8, 9, 7, 2, 28, 29, 4, 23, 17, 16, 22, 15, 25, 11, 26, 24, 10, 5, 3, 21, 1}",4.422585,0.007951,0.042613
"{1, 21, 25, 18, 27, 4, 29, 10, 22, 20, 7, 28, 23, 8, 6, 17, 15, 30, 9, 13, 19, 2, 3, 24, 12, 11, 26, 14, 5, 16, 1}",3.565757,"{1, 16, 5, 14, 26, 11, 12, 24, 3, 2, 19, 13, 9, 30, 15, 17, 6, 8, 23, 28, 7, 20, 22, 10, 29, 4, 27, 18, 25, 21, 1}",3.565756,0.000000,0.042735
"{1, 4, 26, 21, 25, 18, 29, 8, 3, 13, 24, 17, 9, 16, 23, 15, 14, 28, 11, 10, 19, 27, 22, 6, 30, 2, 7, 20, 5, 12, 1}",4.779340,"{1, 12, 14, 28, 11, 10, 19, 27, 22, 6, 30, 2, 7, 20, 5, 25, 18, 29, 8, 3, 13, 24, 17, 9, 16, 23, 15, 4, 26, 21, 1}",4.934924,0.032553,0.044461
"{1, 10, 5, 20, 11, 9, 6, 30, 2, 13, 26, 4, 12, 29, 28, 8, 25, 21, 19, 7, 17, 15, 18, 23, 3, 14, 27, 24, 22, 16, 1}",4.046029,"{1, 10, 23, 18, 15, 17, 7, 19, 21, 25, 8, 28, 29, 12, 4, 26, 13, 2, 30, 6, 9, 11, 20, 5, 16, 22, 24, 27, 14, 3, 1}",4.173409,0.031483,0.042721
"{1, 28, 8, 17, 15, 7, 20, 11, 18, 3, 10, 23, 30, 24, 9, 2, 19, 26, 29, 12, 16, 5, 21, 6, 13, 4, 27, 22, 25, 14, 1}",5.057471,"{1, 14, 25, 22, 27, 4, 13, 6, 21, 5, 16, 12, 29, 26, 9, 24, 30, 23, 10, 3, 20, 11, 18, 19, 2, 7, 15, 17, 8, 28, 1}",5.512986,0.090068,0.042485
"{1, 11, 14, 19, 18, 28, 23, 9, 17, 26, 25, 27, 8, 10, 2, 12, 21, 6, 24, 20, 7, 4, 3, 29, 15, 5, 30, 13, 16, 22, 1}",4.568147,"{1, 11, 9, 17, 23, 28, 18, 19, 14, 22, 16, 13, 30, 5, 15, 29, 3, 4, 7, 20, 24, 6, 21, 12, 2, 10, 8, 27, 25, 26, 1}",4.616774,0.010645,0.042648
"{1, 9, 30, 12, 26, 7, 2, 8, 5, 16, 6, 18, 21, 11, 14, 15, 29, 10, 23, 19, 20, 27, 24, 25, 13, 22, 3, 28, 4, 17, 1}",4.229337,"{1, 17, 4, 28, 3, 22, 13, 25, 24, 27, 20, 19, 23, 10, 29, 15, 14, 11, 21, 18, 6, 16, 5, 8, 2, 7, 26, 12, 30, 9, 1}",4.229337,0.000000,0.042639
"{1, 12, 24, 5, 6, 21, 15, 8, 3, 27, 10, 2, 4, 23, 11, 16, 28, 9, 22, 17, 14, 19, 30, 29, 26, 25, 20, 7, 13, 18, 1}",4.857975,"{1, 18, 13, 7, 20, 26, 25, 29, 30, 19, 14, 17, 22, 9, 28, 16, 11, 23, 4, 2, 10, 27, 3, 8, 15, 21, 6, 5, 24, 12, 1}",4.858176,0.000041,0.042571
"{1, 19, 30, 5, 17, 11, 25, 8, 27, 4, 6, 18, 21, 3, 15, 28, 20, 23, 13, 24, 7, 22, 10, 26, 2, 14, 9, 29, 16, 12, 1}",4.587286,"{1, 12, 29, 9, 14, 2, 26, 10, 22, 7, 24, 23, 20, 13, 3, 15, 21, 18, 6, 28, 25, 4, 27, 8, 11, 17, 5, 30, 19, 16, 1}",4.736216,0.032466,0.043014
"{1, 8, 17, 28, 29, 16, 14, 9, 2, 5, 11, 24, 18, 22, 26, 6, 4, 19, 15, 27, 10, 30, 20, 25, 12, 7, 23, 3, 13, 21, 1}",4.427464,"{1, 21, 13, 3, 23, 7, 12, 25, 6, 20, 30, 10, 27, 15, 19, 4, 26, 22, 18, 24, 11, 5, 2, 9, 14, 16, 29, 28, 17, 8, 1}",4.452136,0.005572,0.042653
"{1, 21, 2, 15, 6, 28, 29, 16, 4, 24, 22, 27, 23, 5, 20, 3, 12, 18, 30, 19, 26, 13, 9, 7, 25, 14, 8, 10, 17, 11, 1}",4.844498,"{1, 11, 17, 10, 14, 25, 7, 9, 13, 26, 19, 30, 18, 12, 3, 20, 5, 23, 27, 22, 24, 4, 16, 28, 29, 6, 15, 2, 8, 21, 1}",4.925524,0.016725,0.042541
"{1, 6, 3, 28, 21, 5, 7, 14, 17, 11, 23, 30, 18, 4, 22, 26, 25, 27, 24, 13, 16, 19, 9, 10, 12, 20, 2, 8, 15, 29, 1}",4.359815,"{1, 6, 3, 28, 21, 5, 7, 14, 17, 11, 30, 23, 27, 18, 4, 22, 26, 25, 24, 13, 16, 19, 9, 10, 12, 20, 2, 15, 8, 29, 1}",4.364005,0.000961,0.042624
"{1, 6, 29, 24, 28, 18, 25, 7, 8, 17, 9, 2, 16, 19, 11, 22, 10, 26, 27, 14, 20, 13, 21, 5, 15, 3, 30, 4, 12, 23, 1}",4.287704,"{1, 23, 12, 4, 30, 3, 15, 5, 21, 13, 20, 14, 27, 26, 10, 22, 11, 19, 16, 2, 9, 17, 8, 7, 25, 18, 28, 24, 29, 6, 1}",4.287704,0.000000,0.042689
"{1, 12, 13, 7, 10, 29, 25, 16, 30, 19, 28, 26, 22, 9, 17, 8, 24, 3, 6, 21, 14, 11, 23, 20, 18, 2, 4, 27, 5, 15, 1}",4.261955,"{1, 12, 7, 13, 19, 30, 28, 26, 22, 9, 16, 25, 29, 10, 27, 5, 15, 4, 2, 18, 20, 23, 11, 14, 21, 6, 3, 24, 8, 17, 1}",4.673132,0.096476,0.042549
"{1, 13, 18, 5, 14, 17, 23, 4, 7, 16, 2, 28, 8, 21, 27, 12, 10, 11, 15, 6, 25, 9, 24, 19, 3, 29, 22, 26, 20, 30, 1}",4.068225,"{1, 13, 30, 20, 26, 22, 29, 3, 19, 24, 9, 25, 6, 15, 11, 10, 12, 27, 21, 8, 28, 2, 16, 7, 4, 23, 17, 5, 18, 14, 1}",4.227966,0.039266,0.045140
"{1, 2, 24, 22, 26, 10, 14, 8, 4, 7, 9, 20, 15, 29, 28, 17, 19, 18, 23, 5, 11, 21, 27, 16, 12, 3, 30, 25, 13, 6, 1}",4.827641,"{1, 6, 13, 25, 30, 3, 12, 16, 27, 21, 11, 5, 23, 18, 19, 17, 28, 29, 15, 20, 9, 7, 4, 8, 14, 10, 26, 22, 24, 2, 1}",4.827640,0.000000,0.042636
"{1, 21, 15, 25, 19, 27, 23, 20, 14, 26, 7, 9, 30, 8, 4, 29, 2, 12, 22, 3, 28, 10, 13, 11, 18, 24, 17, 16, 5, 6, 1}",4.254358,"{1, 6, 5, 16, 17, 24, 18, 11, 13, 10, 28, 3, 22, 12, 2, 29, 4, 8, 30, 9, 7, 26, 14, 20, 23, 27, 19, 25, 15, 21, 1}",4.254358,0.000000,0.042548
"{1, 3, 14, 30, 11, 19, 15, 12, 21, 28, 10, 29, 20, 25, 7, 27, 4, 8, 24, 6, 26, 2, 23, 13, 9, 17, 16, 18, 5, 22, 1}",4.951118,"{1, 3, 14, 30, 11, 19, 15, 12, 21, 28, 10, 29, 20, 25, 7, 27, 4, 8, 24, 6, 26, 2, 23, 13, 18, 5, 22, 9, 17, 16, 1}",5.166277,0.043457,0.042516
"{1, 2, 7, 22, 26, 12, 23, 9, 19, 18, 13, 15, 14, 16, 27, 17, 30, 6, 3, 24, 28, 11, 20, 29, 8, 25, 4, 21, 5, 10, 1}",4.484164,"{1, 2, 7, 26, 22, 25, 8, 4, 21, 29, 18, 13, 19, 9, 23, 12, 14, 15, 16, 27, 17, 30, 6, 3, 24, 28, 11, 20, 5, 10, 1}",4.735757,0.056107,0.042494
"{1, 3, 23, 16, 21, 6, 22, 13, 5, 17, 10, 15, 11, 7, 2, 25, 28, 24, 19, 14, 4, 18, 20, 29, 26, 27, 30, 8, 12, 9, 1}",4.906475,"{1, 9, 12, 8, 30, 27, 26, 29, 20, 18, 4, 14, 19, 28, 24, 17, 10, 25, 2, 15, 7, 11, 13, 5, 22, 6, 21, 16, 23, 3, 1}",4.969118,0.012767,0.042561
"{1, 16, 6, 24, 12, 5, 14, 23, 18, 3, 17, 21, 11, 15, 30, 28, 27, 7, 9, 25, 4, 20, 26, 22, 2, 19, 8, 13, 10, 29, 1}",4.311483,"{1, 16, 6, 18, 3, 17, 23, 14, 5, 12, 24, 29, 10, 13, 8, 19, 2, 22, 26, 20, 4, 25, 9, 7, 27, 28, 30, 15, 11, 21, 1}",4.528026,0.050225,0.042609
"{1, 11, 12, 30, 29, 22, 26, 16, 14, 25, 21, 24, 5, 28, 3, 27, 8, 15, 18, 13, 4, 10, 9, 6, 17, 23, 7, 19, 20, 2, 1}",4.183829,"{1, 11, 12, 30, 29, 22, 26, 16, 14, 25, 21, 24, 5, 28, 3, 27, 8, 15, 18, 13, 10, 4, 9, 6, 17, 23, 7, 19, 20, 2, 1}",4.182425,-0.000336,0.042512
"{1, 23, 2, 16, 5, 11, 15, 29, 10, 19, 21, 7, 27, 22, 3, 26, 28, 25, 13, 18, 14, 17, 6, 12, 24, 4, 9, 8, 20, 30, 1}",4.522629,"{1, 30, 20, 8, 9, 4, 24, 12, 6, 17, 14, 18, 13, 25, 28, 26, 3, 22, 27, 7, 21, 19, 10, 29, 15, 5, 11, 16, 2, 23, 1}",4.539294,0.003685,0.043118
"{1, 17, 7, 15, 27, 4, 21, 11, 26, 10, 19, 13, 6, 29, 28, 3, 5, 18, 22, 2, 9, 20, 14, 24, 30, 16, 12, 8, 25, 23, 1}",4.472398,"{1, 23, 25, 12, 8, 7, 15, 30, 16, 24, 14, 20, 9, 2, 22, 18, 5, 3, 28, 29, 6, 13, 19, 10, 26, 11, 21, 4, 27, 17, 1}",4.587663,0.025772,0.042882
"{1, 6, 11, 4, 9, 28, 14, 8, 20, 23, 12, 21, 13, 2, 27, 19, 10, 7, 30, 25, 17, 18, 29, 3, 15, 22, 5, 26, 16, 24, 1}",4.786041,"{1, 24, 5, 22, 15, 3, 29, 18, 27, 2, 13, 21, 19, 10, 7, 17, 25, 30, 12, 23, 20, 8, 14, 28, 9, 4, 11, 6, 16, 26, 1}",4.960842,0.036523,0.042514
"{1, 16, 9, 15, 17, 23, 24, 2, 3, 14, 25, 5, 12, 20, 7, 6, 4, 11, 21, 8, 29, 18, 27, 26, 22, 19, 13, 10, 30, 28, 1}",4.387802,"{1, 28, 30, 10, 13, 19, 22, 26, 27, 18, 29, 11, 4, 6, 7, 20, 12, 5, 25, 14, 3, 2, 24, 23, 21, 8, 17, 15, 9, 16, 1}",4.467565,0.018178,0.044262
"{1, 12, 27, 4, 16, 29, 8, 2, 21, 22, 13, 23, 3, 10, 26, 11, 7, 19, 5, 24, 9, 14, 6, 17, 30, 20, 25, 18, 28, 15, 1}",4.609723,"{1, 12, 3, 23, 13, 22, 21, 2, 8, 27, 4, 16, 29, 25, 20, 30, 17, 18, 28, 14, 6, 9, 24, 5, 19, 7, 11, 26, 10, 15, 1}",4.714711,0.022775,0.042910
"{1, 15, 16, 30, 7, 27, 2, 9, 20, 14, 8, 11, 23, 10, 17, 26, 3, 24, 18, 4, 19, 12, 13, 5, 6, 28, 25, 21, 22, 29, 1}",4.722605,"{1, 15, 16, 30, 7, 27, 2, 9, 20, 14, 8, 11, 23, 10, 17, 26, 3, 18, 24, 5, 6, 13, 12, 19, 4, 28, 25, 21, 22, 29, 1}",4.821410,0.020922,0.042597
"{1, 16, 20, 18, 5, 3, 21, 9, 30, 14, 24, 4, 19, 23, 11, 8, 13, 15, 22, 17, 2, 25, 7, 6, 27, 28, 10, 29, 12, 26, 1}",4.481266,"{1, 16, 18, 3, 21, 9, 30, 14, 24, 4, 19, 23, 11, 8, 13, 15, 22, 17, 2, 25, 7, 6, 27, 28, 10, 5, 20, 29, 26, 12, 1}",4.604415,0.027481,0.042883
"{1, 16, 15, 5, 21, 3, 14, 17, 10, 13, 11, 29, 4, 26, 25, 18, 8, 12, 22, 28, 20, 27, 24, 23, 19, 30, 7, 9, 2, 6, 1}",4.630455,"{1, 16, 15, 5, 21, 3, 14, 10, 17, 13, 11, 29, 4, 26, 25, 18, 8, 12, 22, 28, 20, 27, 24, 23, 19, 30, 7, 9, 2, 6, 1}",4.631895,0.000311,0.042703
"{1, 11, 5, 28, 12, 13, 18, 21, 22, 10, 25, 9, 17, 16, 3, 19, 2, 8, 30, 14, 23, 27, 24, 20, 29, 6, 4, 26, 15, 7, 1}",4.912108,"{1, 7, 15, 26, 4, 6, 20, 29, 24, 27, 23, 14, 30, 8, 19, 2, 3, 16, 17, 9, 25, 10, 22, 21, 18, 13, 12, 28, 5, 11, 1}",4.918990,0.001401,0.042625
"{1, 12, 5, 11, 21, 22, 14, 16, 28, 26, 27, 30, 20, 13, 3, 10, 8, 4, 9, 25, 19, 7, 29, 6, 18, 23, 24, 15, 17, 2, 1}",4.408996,"{1, 2, 17, 15, 24, 23, 6, 29, 7, 19, 25, 9, 4, 8, 10, 3, 13, 20, 30, 27, 26, 28, 16, 14, 22, 21, 11, 12, 5, 18, 1}",4.565052,0.035395,0.042596
"{1, 28, 26, 10, 6, 11, 18, 16, 3, 14, 5, 8, 30, 20, 17, 29, 24, 21, 27, 23, 13, 22, 25, 9, 15, 2, 7, 12, 4, 19, 1}",4.697452,"{1, 19, 4, 21, 27, 29, 24, 17, 20, 30, 8, 5, 14, 3, 16, 18, 11, 6, 10, 26, 28, 12, 7, 2, 15, 9, 25, 22, 13, 23, 1}",5.062738,0.077763,0.042586
"{1, 26, 20, 16, 21, 29, 12, 15, 2, 24, 25, 3, 11, 23, 5, 9, 30, 27, 18, 28, 17, 7, 13, 4, 8, 14, 6, 10, 19, 22, 1}",5.000515,"{1, 22, 19, 10, 6, 14, 16, 8, 4, 13, 7, 17, 28, 18, 27, 30, 9, 5, 23, 21, 29, 11, 3, 25, 24, 2, 12, 15, 20, 26, 1}",5.040308,0.007958,0.042550
"{1, 5, 8, 22, 16, 27, 26, 19, 9, 6, 30, 18, 12, 7, 11, 23, 2, 10, 17, 21, 14, 24, 3, 29, 13, 25, 15, 20, 28, 4, 1}",4.626610,"{1, 4, 28, 20, 25, 15, 13, 29, 14, 21, 17, 7, 10, 2, 23, 11, 12, 18, 30, 6, 9, 19, 26, 27, 16, 24, 3, 8, 5, 22, 1}",4.798587,0.037171,0.042801
"{1, 19, 12, 3, 24, 11, 10, 2, 25, 17, 8, 7, 21, 16, 15, 22, 26, 28, 30, 14, 4, 27, 18, 23, 29, 13, 5, 9, 20, 6, 1}",4.440808,"{1, 19, 12, 3, 24, 11, 10, 2, 25, 17, 8, 7, 21, 16, 15, 22, 26, 28, 30, 14, 4, 27, 23, 29, 18, 13, 5, 9, 6, 20, 1}",4.452948,0.002734,0.042881
"{1, 11, 8, 15, 21, 4, 24, 13, 26, 18, 14, 23, 12, 10, 22, 3, 17, 6, 29, 27, 9, 25, 7, 5, 28, 20, 30, 16, 2, 19, 1}",4.774535,"{1, 19, 2, 16, 30, 20, 28, 5, 7, 25, 9, 22, 10, 12, 3, 27, 29, 6, 17, 26, 13, 24, 4, 21, 18, 14, 23, 15, 8, 11, 1}",4.797059,0.004718,0.042809
"{1, 22, 18, 12, 13, 16, 27, 5, 30, 8, 2, 15, 28, 23, 6, 20, 19, 14, 21, 4, 26, 7, 24, 11, 25, 3, 10, 29, 9, 17, 1}",4.592822,"{1, 17, 9, 29, 10, 3, 25, 11, 24, 7, 26, 4, 21, 14, 19, 20, 6, 23, 28, 15, 2, 8, 30, 5, 27, 16, 13, 12, 18, 22, 1}",4.592822,0.000000,0.045277
"{1, 14, 23, 25, 15, 19, 13, 17, 3, 2, 22, 11, 26, 8, 21, 18, 20, 24, 6, 7, 5, 27, 30, 29, 16, 10, 9, 28, 4, 12, 1}",4.407453,"{1, 12, 9, 10, 16, 29, 30, 27, 5, 7, 6, 24, 20, 18, 21, 8, 26, 11, 22, 2, 3, 17, 13, 4, 28, 19, 15, 25, 23, 14, 1}",4.443921,0.008274,0.042807
