optimal_tour,optimal_tour_length,gcn_tour,gcn_tour_length,score,time
"{1, 7, 29, 14, 9, 2, 5, 18, 20, 12, 15, 6, 13, 3, 19, 26, 17, 25, 28, 16, 11, 30, 4, 22, 21, 27, 8, 23, 24, 10, 1}",4.777055,"{1, 23, 8, 24, 22, 4, 30, 21, 27, 7, 29, 14, 9, 10, 2, 5, 18, 20, 12, 15, 6, 13, 3, 19, 26, 17, 25, 28, 11, 16, 1}",5.155257,0.079170,0.095693
"{1, 12, 19, 25, 20, 8, 29, 23, 21, 28, 16, 15, 24, 18, 6, 22, 3, 9, 10, 5, 13, 30, 7, 14, 2, 27, 11, 26, 17, 4, 1}",4.542405,"{1, 12, 19, 25, 20, 8, 29, 23, 21, 28, 16, 15, 24, 18, 6, 22, 3, 9, 10, 5, 13, 7, 14, 30, 11, 26, 17, 4, 27, 2, 1}",4.771870,0.050516,0.093743
"{1, 26, 11, 19, 30, 14, 27, 16, 6, 9, 7, 28, 29, 2, 4, 21, 15, 13, 17, 3, 18, 20, 5, 22, 8, 10, 23, 12, 25, 24, 1}",4.027238,"{1, 24, 25, 23, 12, 10, 8, 22, 5, 20, 18, 3, 17, 13, 15, 21, 4, 2, 7, 29, 28, 9, 6, 16, 27, 14, 30, 19, 11, 26, 1}",4.082397,0.013697,0.094680
"{1, 5, 17, 9, 23, 18, 7, 8, 6, 19, 22, 12, 10, 2, 14, 26, 25, 30, 28, 29, 13, 3, 15, 21, 16, 4, 20, 11, 27, 24, 1}",4.901595,"{1, 24, 17, 5, 9, 23, 18, 7, 8, 6, 19, 22, 26, 25, 14, 2, 10, 30, 12, 28, 29, 13, 3, 15, 21, 16, 4, 20, 11, 27, 1}",4.996693,0.019402,0.094457
"{1, 17, 8, 18, 9, 29, 21, 30, 2, 13, 22, 7, 27, 16, 6, 3, 19, 23, 15, 14, 11, 28, 20, 5, 12, 26, 10, 25, 24, 4, 1}",5.321178,"{1, 17, 8, 18, 9, 20, 29, 21, 30, 2, 13, 22, 7, 27, 16, 6, 3, 19, 23, 15, 14, 11, 28, 12, 26, 5, 10, 25, 24, 4, 1}",5.451735,0.024535,0.092720
"{1, 30, 4, 27, 16, 15, 23, 12, 26, 14, 24, 19, 21, 2, 8, 6, 10, 5, 28, 18, 7, 9, 20, 29, 3, 13, 25, 11, 22, 17, 1}",4.863235,"{1, 30, 26, 12, 15, 23, 27, 16, 4, 11, 22, 17, 14, 24, 19, 21, 2, 8, 6, 10, 5, 28, 18, 7, 9, 20, 29, 3, 13, 25, 1}",5.428176,0.116166,0.092607
"{1, 16, 6, 10, 3, 5, 23, 25, 22, 24, 11, 14, 13, 9, 2, 28, 18, 29, 19, 8, 7, 15, 20, 26, 27, 12, 4, 21, 30, 17, 1}",4.501512,"{1, 16, 6, 10, 24, 11, 14, 13, 9, 2, 28, 18, 29, 19, 8, 7, 15, 20, 26, 27, 12, 4, 21, 30, 17, 5, 3, 23, 25, 22, 1}",5.034007,0.118292,0.093328
"{1, 14, 5, 15, 7, 20, 24, 28, 21, 11, 30, 10, 8, 26, 19, 16, 18, 2, 23, 25, 9, 6, 12, 29, 22, 13, 3, 4, 17, 27, 1}",4.825109,"{1, 27, 17, 4, 3, 13, 29, 22, 12, 9, 23, 18, 16, 2, 19, 26, 8, 10, 30, 11, 25, 21, 28, 24, 20, 7, 15, 14, 5, 6, 1}",5.071104,0.050982,0.094522
"{1, 17, 5, 4, 2, 13, 14, 22, 27, 23, 3, 20, 21, 9, 6, 26, 25, 19, 28, 24, 15, 7, 18, 11, 8, 12, 16, 29, 30, 10, 1}",5.150183,"{1, 17, 5, 4, 2, 13, 14, 22, 27, 23, 3, 20, 21, 9, 6, 26, 19, 28, 24, 15, 7, 25, 18, 11, 8, 12, 16, 29, 30, 10, 1}",5.203806,0.010412,0.093494
"{1, 23, 15, 18, 12, 17, 20, 5, 21, 4, 10, 8, 9, 14, 28, 24, 6, 27, 11, 30, 22, 25, 3, 26, 16, 13, 7, 29, 2, 19, 1}",4.901726,"{1, 15, 18, 12, 17, 20, 5, 21, 24, 28, 14, 4, 10, 8, 9, 6, 27, 23, 11, 30, 22, 25, 3, 26, 16, 13, 7, 29, 2, 19, 1}",4.995896,0.019212,0.092693
"{1, 7, 16, 20, 26, 5, 18, 29, 15, 24, 3, 11, 30, 12, 9, 6, 22, 17, 2, 21, 13, 28, 8, 27, 14, 10, 23, 19, 25, 4, 1}",4.351456,"{1, 4, 25, 19, 23, 10, 14, 27, 8, 28, 13, 21, 2, 17, 22, 6, 9, 12, 11, 30, 3, 24, 15, 26, 5, 29, 18, 20, 16, 7, 1}",4.422668,0.016365,0.092617
"{1, 10, 18, 11, 4, 24, 2, 14, 26, 21, 23, 29, 20, 19, 16, 9, 13, 25, 12, 5, 22, 17, 3, 7, 15, 30, 27, 8, 28, 6, 1}",4.232234,"{1, 10, 18, 11, 4, 24, 14, 2, 26, 21, 23, 29, 20, 19, 16, 25, 13, 9, 6, 28, 8, 27, 30, 15, 7, 3, 17, 22, 5, 12, 1}",4.433599,0.047579,0.092997
"{1, 19, 5, 28, 20, 16, 2, 18, 3, 12, 10, 25, 15, 11, 21, 27, 23, 22, 4, 17, 13, 24, 26, 9, 30, 7, 8, 14, 6, 29, 1}",4.434687,"{1, 29, 19, 5, 28, 20, 16, 3, 12, 10, 6, 14, 8, 7, 30, 9, 24, 13, 17, 26, 4, 22, 23, 11, 15, 25, 21, 27, 18, 2, 1}",4.855140,0.094810,0.093253
"{1, 11, 15, 28, 22, 4, 24, 7, 14, 21, 13, 29, 10, 25, 30, 17, 8, 5, 18, 27, 3, 12, 16, 23, 19, 26, 9, 2, 6, 20, 1}",4.703241,"{1, 20, 6, 2, 9, 26, 19, 23, 16, 12, 3, 27, 18, 5, 8, 17, 30, 25, 10, 29, 13, 21, 14, 7, 24, 4, 22, 28, 15, 11, 1}",4.703241,0.000000,0.092761
"{1, 22, 23, 3, 18, 24, 25, 13, 5, 30, 11, 27, 19, 17, 4, 9, 7, 20, 10, 29, 8, 2, 16, 14, 26, 12, 28, 6, 21, 15, 1}",4.414024,"{1, 22, 23, 3, 18, 24, 25, 13, 5, 30, 11, 27, 19, 17, 4, 9, 7, 20, 10, 29, 8, 21, 15, 28, 6, 12, 26, 14, 16, 2, 1}",4.653171,0.054179,0.092707
"{1, 5, 4, 11, 22, 9, 13, 19, 15, 24, 10, 28, 17, 8, 29, 21, 2, 18, 3, 12, 7, 6, 20, 14, 26, 27, 25, 16, 30, 23, 1}",4.815922,"{1, 5, 9, 13, 22, 11, 4, 19, 15, 24, 10, 28, 17, 8, 29, 21, 2, 18, 3, 12, 7, 23, 30, 16, 25, 27, 26, 20, 6, 14, 1}",5.215679,0.083007,0.093871
"{1, 30, 28, 16, 9, 4, 29, 12, 11, 10, 27, 17, 20, 19, 23, 21, 18, 6, 2, 26, 15, 14, 8, 25, 7, 3, 13, 24, 5, 22, 1}",4.074314,"{1, 22, 5, 24, 13, 3, 7, 25, 8, 14, 15, 26, 2, 6, 18, 21, 23, 19, 20, 17, 27, 10, 11, 12, 4, 29, 9, 16, 28, 30, 1}",4.075476,0.000285,0.092511
"{1, 27, 16, 9, 3, 24, 10, 5, 13, 18, 20, 14, 12, 23, 25, 26, 15, 6, 21, 30, 7, 19, 8, 2, 29, 4, 11, 22, 28, 17, 1}",4.499085,"{1, 17, 28, 22, 11, 4, 29, 2, 8, 19, 7, 30, 21, 6, 15, 26, 25, 23, 12, 14, 20, 18, 13, 5, 10, 24, 3, 9, 16, 27, 1}",4.499085,0.000000,0.094149
"{1, 27, 7, 17, 13, 5, 24, 14, 10, 8, 30, 9, 4, 29, 20, 25, 28, 26, 21, 6, 15, 12, 16, 3, 11, 22, 18, 19, 2, 23, 1}",4.234663,"{1, 23, 2, 19, 18, 22, 17, 7, 5, 13, 24, 14, 10, 8, 30, 9, 4, 27, 29, 20, 25, 28, 26, 21, 6, 15, 12, 16, 3, 11, 1}",4.736163,0.118427,0.093310
"{1, 20, 13, 15, 23, 22, 29, 7, 25, 12, 18, 5, 17, 8, 6, 24, 4, 11, 2, 16, 30, 27, 21, 14, 10, 19, 9, 3, 26, 28, 1}",4.171908,"{1, 20, 13, 15, 23, 22, 29, 7, 25, 12, 18, 5, 17, 8, 6, 24, 4, 11, 2, 16, 30, 27, 21, 14, 10, 19, 9, 3, 26, 28, 1}",4.171908,0.000000,0.093149
"{1, 10, 17, 16, 9, 25, 4, 15, 2, 24, 18, 6, 3, 23, 8, 19, 22, 7, 28, 26, 30, 29, 21, 11, 14, 13, 12, 27, 5, 20, 1}",4.235660,"{1, 20, 5, 27, 12, 13, 21, 29, 30, 26, 28, 7, 22, 11, 14, 19, 8, 23, 3, 6, 18, 24, 2, 15, 4, 25, 9, 16, 17, 10, 1}",4.250514,0.003507,0.094620
"{1, 4, 15, 14, 9, 6, 30, 5, 20, 7, 24, 25, 22, 26, 28, 8, 18, 27, 11, 16, 3, 23, 10, 19, 17, 29, 2, 12, 21, 13, 1}",4.230485,"{1, 4, 15, 14, 9, 6, 30, 5, 20, 7, 24, 25, 22, 26, 28, 8, 18, 27, 11, 16, 3, 23, 10, 19, 17, 2, 29, 12, 21, 13, 1}",4.232159,0.000396,0.095301
"{1, 22, 13, 8, 7, 3, 26, 18, 5, 4, 19, 27, 2, 15, 16, 24, 6, 9, 20, 14, 30, 17, 21, 12, 28, 25, 10, 11, 29, 23, 1}",4.692489,"{1, 22, 23, 13, 8, 7, 3, 26, 18, 5, 4, 19, 27, 2, 15, 16, 24, 6, 9, 20, 14, 30, 17, 21, 12, 28, 25, 10, 29, 11, 1}",4.828269,0.028936,0.094901
"{1, 24, 14, 23, 2, 11, 26, 30, 12, 10, 21, 4, 5, 29, 18, 17, 20, 3, 25, 28, 8, 9, 27, 16, 22, 15, 13, 19, 6, 7, 1}",4.605990,"{1, 24, 14, 7, 6, 19, 13, 15, 22, 16, 27, 9, 8, 28, 25, 3, 20, 17, 18, 29, 5, 4, 21, 10, 12, 30, 26, 11, 2, 23, 1}",4.751781,0.031652,0.093647
"{1, 9, 4, 26, 2, 21, 18, 28, 17, 5, 24, 29, 3, 11, 14, 10, 12, 23, 13, 16, 30, 6, 20, 22, 15, 8, 19, 25, 27, 7, 1}",4.595836,"{1, 7, 27, 25, 19, 8, 15, 22, 20, 6, 16, 13, 23, 12, 10, 14, 11, 3, 29, 24, 5, 17, 28, 18, 21, 2, 26, 4, 9, 30, 1}",4.628917,0.007198,0.093500
"{1, 30, 18, 17, 28, 23, 14, 5, 21, 4, 26, 24, 3, 8, 6, 11, 20, 7, 22, 25, 2, 10, 9, 15, 13, 29, 12, 19, 27, 16, 1}",3.905973,"{1, 30, 16, 27, 19, 18, 17, 28, 23, 14, 5, 21, 4, 26, 12, 29, 24, 3, 8, 6, 11, 20, 7, 22, 25, 2, 10, 13, 9, 15, 1}",4.041904,0.034801,0.092722
"{1, 22, 16, 3, 13, 26, 6, 7, 17, 19, 21, 30, 10, 25, 15, 28, 14, 12, 29, 11, 9, 24, 23, 27, 2, 5, 4, 20, 8, 18, 1}",4.195099,"{1, 18, 8, 20, 4, 5, 2, 27, 23, 9, 24, 11, 29, 12, 14, 28, 15, 25, 10, 30, 21, 19, 17, 7, 6, 26, 13, 3, 16, 22, 1}",4.214673,0.004666,0.093103
"{1, 13, 11, 15, 10, 26, 6, 9, 27, 29, 5, 21, 28, 14, 12, 3, 8, 20, 4, 2, 7, 30, 25, 17, 23, 18, 16, 22, 19, 24, 1}",4.947205,"{1, 24, 19, 22, 16, 18, 23, 17, 25, 30, 7, 2, 4, 20, 8, 12, 14, 28, 3, 21, 5, 29, 27, 9, 6, 26, 10, 15, 11, 13, 1}",5.002319,0.011140,0.093061
"{1, 25, 29, 18, 24, 28, 6, 12, 19, 4, 10, 22, 15, 9, 27, 23, 17, 3, 13, 8, 30, 14, 7, 5, 16, 21, 11, 20, 2, 26, 1}",4.747471,"{1, 26, 2, 20, 11, 21, 16, 5, 7, 14, 30, 8, 13, 3, 17, 23, 9, 27, 15, 22, 10, 4, 19, 12, 6, 28, 24, 18, 29, 25, 1}",4.774948,0.005788,0.094214
"{1, 16, 20, 11, 18, 8, 10, 29, 21, 9, 4, 28, 19, 23, 5, 30, 15, 14, 22, 27, 6, 13, 25, 24, 17, 2, 3, 7, 26, 12, 1}",4.084407,"{1, 16, 20, 11, 18, 21, 29, 10, 8, 5, 30, 15, 14, 22, 27, 6, 13, 25, 24, 17, 2, 19, 23, 9, 4, 28, 3, 7, 26, 12, 1}",4.206994,0.030013,0.095280
"{1, 25, 3, 22, 5, 10, 28, 6, 9, 2, 19, 27, 12, 21, 26, 7, 24, 4, 8, 20, 23, 14, 11, 15, 16, 18, 30, 29, 13, 17, 1}",4.450733,"{1, 17, 25, 3, 22, 5, 10, 28, 13, 29, 30, 18, 16, 15, 11, 14, 23, 20, 8, 4, 24, 21, 26, 7, 12, 27, 19, 2, 9, 6, 1}",4.721638,0.060868,0.094591
"{1, 28, 18, 2, 6, 22, 23, 12, 3, 25, 10, 13, 17, 16, 30, 11, 5, 27, 24, 29, 21, 15, 26, 20, 4, 9, 7, 8, 19, 14, 1}",4.786060,"{1, 28, 18, 23, 22, 6, 2, 9, 4, 7, 8, 19, 14, 20, 26, 15, 21, 29, 27, 24, 5, 11, 30, 16, 17, 13, 10, 25, 3, 12, 1}",5.207486,0.088053,0.093623
"{1, 29, 25, 28, 7, 23, 14, 9, 20, 2, 6, 3, 24, 15, 18, 30, 11, 13, 19, 8, 12, 16, 17, 26, 27, 10, 4, 21, 5, 22, 1}",4.512466,"{1, 22, 5, 21, 4, 10, 27, 26, 17, 16, 12, 8, 19, 13, 11, 30, 18, 15, 24, 3, 6, 2, 20, 9, 14, 23, 7, 28, 25, 29, 1}",4.512467,0.000000,0.093158
"{1, 23, 11, 4, 7, 30, 12, 16, 28, 22, 10, 15, 3, 18, 29, 25, 8, 9, 19, 26, 24, 6, 20, 5, 21, 17, 27, 13, 14, 2, 1}",4.511176,"{1, 2, 17, 21, 20, 5, 13, 27, 14, 29, 18, 25, 6, 24, 26, 19, 9, 8, 10, 22, 28, 16, 12, 15, 3, 30, 7, 4, 11, 23, 1}",4.518538,0.001632,0.093213
"{1, 18, 9, 10, 14, 8, 30, 26, 28, 13, 20, 19, 22, 5, 16, 23, 4, 21, 7, 15, 3, 12, 6, 24, 25, 27, 11, 29, 2, 17, 1}",4.590815,"{1, 17, 2, 29, 11, 27, 24, 25, 6, 12, 3, 15, 7, 21, 23, 4, 5, 22, 19, 20, 18, 9, 10, 14, 8, 30, 13, 28, 26, 16, 1}",5.007435,0.090751,0.094319
"{1, 26, 6, 28, 20, 12, 8, 21, 9, 24, 16, 10, 15, 3, 29, 11, 7, 18, 4, 23, 25, 17, 27, 2, 30, 22, 14, 5, 19, 13, 1}",4.687386,"{1, 19, 5, 13, 16, 9, 24, 21, 20, 28, 12, 8, 6, 26, 22, 14, 30, 2, 27, 17, 25, 23, 4, 18, 7, 11, 29, 3, 15, 10, 1}",4.913848,0.048313,0.093990
"{1, 11, 16, 27, 24, 12, 14, 5, 10, 7, 17, 3, 6, 4, 23, 30, 18, 22, 21, 2, 25, 8, 19, 13, 28, 9, 15, 26, 20, 29, 1}",4.553384,"{1, 29, 11, 16, 5, 10, 7, 17, 3, 6, 4, 23, 30, 18, 22, 21, 2, 25, 8, 13, 19, 9, 15, 28, 26, 20, 27, 24, 12, 14, 1}",4.697666,0.031687,0.092768
"{1, 15, 4, 29, 23, 3, 11, 26, 14, 22, 10, 13, 8, 30, 16, 17, 12, 2, 24, 19, 20, 18, 27, 9, 28, 5, 21, 7, 25, 6, 1}",4.904594,"{1, 15, 4, 29, 23, 3, 11, 26, 14, 22, 10, 13, 8, 30, 16, 17, 12, 2, 24, 19, 20, 18, 27, 5, 28, 9, 25, 6, 7, 21, 1}",4.943348,0.007902,0.093229
"{1, 14, 6, 16, 23, 20, 28, 24, 22, 21, 11, 3, 13, 30, 17, 2, 19, 12, 25, 29, 5, 15, 8, 7, 10, 18, 26, 9, 4, 27, 1}",4.717399,"{1, 14, 20, 6, 16, 23, 28, 24, 22, 21, 11, 3, 13, 30, 17, 2, 19, 12, 25, 29, 5, 15, 8, 7, 10, 18, 26, 9, 4, 27, 1}",4.751715,0.007274,0.094799
"{1, 4, 5, 29, 10, 23, 26, 27, 25, 14, 11, 3, 19, 22, 13, 20, 2, 9, 16, 6, 21, 30, 18, 28, 8, 12, 24, 7, 17, 15, 1}",4.236219,"{1, 15, 4, 5, 29, 10, 23, 26, 27, 25, 14, 11, 3, 19, 22, 13, 20, 2, 9, 16, 6, 21, 30, 18, 28, 8, 12, 24, 7, 17, 1}",4.258286,0.005209,0.093320
"{1, 15, 19, 23, 20, 9, 7, 30, 29, 17, 26, 3, 18, 25, 11, 21, 13, 4, 16, 14, 6, 2, 27, 8, 22, 12, 24, 5, 28, 10, 1}",4.555856,"{1, 10, 28, 5, 24, 15, 19, 23, 20, 9, 12, 22, 8, 27, 6, 14, 2, 29, 7, 30, 26, 17, 16, 4, 13, 21, 11, 25, 18, 3, 1}",4.925548,0.081146,0.095379
"{1, 23, 9, 4, 26, 19, 20, 30, 27, 25, 3, 18, 10, 5, 28, 24, 7, 11, 15, 21, 8, 13, 16, 6, 22, 17, 29, 2, 14, 12, 1}",4.365361,"{1, 23, 26, 19, 4, 20, 30, 27, 25, 3, 18, 10, 5, 28, 24, 7, 11, 15, 21, 8, 13, 16, 6, 22, 2, 29, 17, 14, 12, 9, 1}",4.504379,0.031846,0.094015
"{1, 29, 23, 13, 24, 4, 15, 12, 30, 10, 20, 14, 28, 7, 22, 17, 21, 8, 3, 18, 9, 26, 5, 2, 27, 19, 11, 6, 16, 25, 1}",4.604322,"{1, 29, 23, 13, 24, 4, 15, 30, 12, 17, 21, 8, 3, 18, 9, 25, 16, 6, 11, 19, 26, 5, 27, 2, 28, 14, 7, 20, 10, 22, 1}",5.016518,0.089524,0.094590
"{1, 8, 18, 25, 3, 2, 29, 7, 10, 9, 11, 22, 5, 23, 20, 16, 4, 21, 26, 28, 17, 24, 27, 6, 12, 30, 14, 15, 13, 19, 1}",4.175916,"{1, 19, 13, 15, 14, 30, 12, 6, 27, 24, 28, 26, 17, 21, 4, 16, 20, 23, 5, 22, 11, 9, 10, 7, 29, 2, 3, 25, 18, 8, 1}",4.203452,0.006594,0.094336
"{1, 4, 16, 3, 14, 28, 10, 9, 24, 6, 25, 15, 22, 23, 18, 19, 27, 13, 5, 7, 29, 17, 2, 26, 11, 12, 20, 30, 21, 8, 1}",4.466558,"{1, 8, 21, 30, 20, 12, 11, 26, 2, 17, 29, 7, 5, 13, 27, 19, 18, 23, 22, 15, 25, 6, 24, 4, 16, 3, 14, 28, 10, 9, 1}",4.735620,0.060239,0.093943
"{1, 16, 25, 27, 3, 20, 24, 13, 17, 8, 14, 23, 10, 4, 6, 5, 30, 28, 2, 11, 9, 15, 26, 21, 29, 7, 19, 22, 18, 12, 1}",4.100445,"{1, 22, 18, 12, 16, 13, 25, 3, 27, 19, 7, 29, 21, 26, 15, 9, 11, 2, 28, 30, 5, 6, 4, 10, 8, 23, 14, 17, 24, 20, 1}",4.323448,0.054385,0.095109
"{1, 22, 12, 9, 17, 19, 15, 7, 10, 23, 27, 20, 16, 26, 6, 29, 13, 28, 4, 14, 18, 5, 8, 2, 25, 3, 24, 21, 11, 30, 1}",4.480200,"{1, 30, 11, 21, 24, 9, 17, 19, 15, 7, 12, 22, 10, 23, 27, 20, 16, 26, 6, 29, 13, 28, 4, 14, 18, 5, 8, 2, 25, 3, 1}",4.808564,0.073292,0.094059
"{1, 3, 4, 8, 23, 17, 15, 16, 5, 19, 12, 6, 22, 2, 14, 7, 13, 21, 30, 18, 25, 11, 24, 28, 27, 9, 29, 20, 26, 10, 1}",4.779515,"{1, 3, 4, 8, 23, 17, 15, 5, 16, 19, 12, 6, 22, 2, 14, 7, 13, 21, 30, 18, 25, 11, 24, 28, 27, 9, 29, 20, 26, 10, 1}",4.789036,0.001992,0.094445
"{1, 7, 22, 8, 15, 10, 2, 13, 25, 4, 12, 3, 5, 27, 6, 16, 11, 21, 29, 26, 23, 28, 18, 9, 19, 20, 30, 24, 14, 17, 1}",4.388948,"{1, 7, 22, 8, 10, 2, 15, 17, 14, 24, 30, 20, 19, 9, 18, 23, 28, 26, 29, 5, 3, 12, 27, 6, 21, 11, 16, 4, 25, 13, 1}",4.733074,0.078407,0.094450
"{1, 13, 15, 8, 12, 11, 26, 22, 7, 24, 18, 27, 25, 20, 2, 30, 3, 29, 23, 16, 10, 5, 9, 28, 19, 4, 17, 6, 21, 14, 1}",4.626701,"{1, 14, 21, 6, 17, 4, 19, 28, 9, 5, 10, 16, 23, 29, 3, 30, 2, 13, 15, 8, 12, 11, 26, 22, 7, 24, 18, 27, 25, 20, 1}",4.831817,0.044333,0.094854
"{1, 29, 18, 5, 23, 22, 11, 20, 21, 15, 7, 12, 10, 2, 14, 26, 17, 6, 25, 9, 27, 19, 3, 24, 30, 13, 16, 4, 8, 28, 1}",4.563254,"{1, 28, 24, 3, 19, 27, 9, 25, 6, 17, 26, 14, 2, 10, 12, 7, 15, 11, 21, 20, 22, 23, 29, 18, 5, 8, 4, 16, 13, 30, 1}",4.835042,0.059560,0.093957
"{1, 22, 28, 12, 9, 14, 18, 2, 26, 15, 5, 30, 13, 20, 29, 16, 8, 3, 17, 23, 6, 25, 27, 7, 24, 4, 19, 11, 21, 10, 1}",4.697624,"{1, 22, 28, 9, 14, 18, 2, 26, 15, 5, 30, 13, 20, 12, 3, 8, 29, 16, 17, 23, 6, 25, 27, 7, 24, 4, 10, 21, 11, 19, 1}",4.834070,0.029046,0.094029
"{1, 29, 2, 15, 13, 8, 19, 25, 9, 22, 21, 4, 28, 7, 5, 24, 16, 11, 17, 27, 18, 3, 12, 23, 14, 30, 20, 10, 6, 26, 1}",5.015961,"{1, 26, 10, 6, 30, 14, 23, 12, 3, 18, 27, 17, 11, 16, 24, 5, 7, 28, 4, 21, 22, 9, 25, 19, 8, 13, 15, 2, 29, 20, 1}",5.121635,0.021068,0.093428
"{1, 8, 26, 27, 16, 6, 4, 20, 19, 28, 18, 3, 9, 22, 29, 30, 2, 25, 21, 23, 11, 15, 14, 17, 13, 24, 7, 12, 10, 5, 1}",4.586124,"{1, 5, 10, 12, 7, 24, 13, 17, 14, 15, 11, 23, 21, 25, 2, 30, 29, 22, 9, 3, 18, 28, 19, 20, 4, 6, 16, 8, 26, 27, 1}",4.686707,0.021932,0.092851
"{1, 13, 14, 8, 20, 7, 12, 30, 22, 21, 5, 4, 10, 28, 25, 16, 17, 24, 3, 18, 11, 2, 29, 19, 9, 23, 26, 6, 15, 27, 1}",4.740147,"{1, 13, 14, 8, 20, 12, 7, 30, 21, 5, 22, 4, 10, 28, 25, 16, 17, 24, 3, 18, 11, 2, 29, 19, 9, 23, 26, 6, 15, 27, 1}",4.782638,0.008964,0.093716
"{1, 13, 16, 3, 22, 30, 24, 10, 9, 25, 12, 6, 21, 27, 18, 29, 17, 2, 7, 14, 5, 15, 20, 28, 11, 4, 19, 8, 26, 23, 1}",4.525471,"{1, 3, 22, 30, 24, 9, 10, 25, 12, 6, 21, 27, 18, 29, 17, 2, 7, 14, 5, 15, 20, 28, 11, 4, 19, 8, 26, 23, 13, 16, 1}",4.551491,0.005750,0.093155
"{1, 27, 6, 30, 24, 16, 15, 9, 23, 25, 13, 7, 22, 8, 3, 19, 4, 29, 20, 10, 11, 26, 18, 5, 14, 17, 2, 28, 12, 21, 1}",4.408752,"{1, 21, 12, 28, 14, 5, 18, 26, 11, 10, 20, 29, 4, 19, 3, 27, 6, 7, 22, 8, 13, 25, 23, 30, 24, 16, 15, 9, 2, 17, 1}",4.657619,0.056448,0.093455
"{1, 22, 23, 20, 17, 14, 10, 29, 7, 28, 8, 5, 19, 30, 12, 26, 13, 18, 15, 9, 24, 25, 4, 27, 16, 3, 21, 2, 11, 6, 1}",3.852566,"{1, 6, 4, 25, 24, 9, 15, 18, 13, 26, 12, 30, 19, 5, 8, 28, 7, 29, 10, 14, 17, 23, 22, 20, 11, 2, 21, 3, 16, 27, 1}",3.916702,0.016648,0.093632
"{1, 10, 18, 30, 6, 16, 2, 27, 26, 23, 20, 17, 8, 21, 14, 4, 28, 29, 22, 12, 13, 19, 11, 3, 5, 25, 24, 15, 9, 7, 1}",4.579053,"{1, 7, 9, 15, 24, 25, 5, 3, 11, 19, 13, 12, 22, 28, 29, 4, 26, 27, 2, 16, 6, 30, 18, 10, 23, 20, 17, 8, 21, 14, 1}",4.887482,0.067357,0.092870
"{1, 15, 22, 18, 21, 8, 3, 26, 14, 29, 16, 10, 25, 17, 7, 30, 2, 19, 9, 27, 23, 13, 24, 12, 28, 20, 5, 6, 4, 11, 1}",4.267297,"{1, 15, 22, 18, 21, 8, 3, 26, 14, 29, 16, 11, 4, 6, 5, 20, 28, 12, 24, 13, 23, 27, 9, 2, 19, 30, 7, 17, 25, 10, 1}",4.518023,0.058755,0.093010
"{1, 24, 22, 26, 6, 7, 27, 15, 12, 9, 11, 18, 20, 4, 2, 16, 8, 21, 30, 23, 25, 14, 13, 5, 19, 17, 3, 28, 29, 10, 1}",4.787632,"{1, 10, 29, 28, 20, 15, 12, 9, 11, 18, 4, 2, 16, 8, 30, 21, 23, 25, 14, 13, 5, 19, 17, 3, 24, 22, 26, 6, 7, 27, 1}",4.966465,0.037353,0.093218
"{1, 22, 24, 29, 13, 8, 20, 4, 12, 15, 18, 26, 9, 6, 21, 25, 3, 16, 5, 30, 14, 19, 7, 11, 27, 17, 28, 10, 23, 2, 1}",4.205729,"{1, 2, 23, 10, 28, 17, 27, 11, 7, 19, 14, 30, 16, 3, 25, 21, 6, 9, 26, 18, 15, 12, 4, 20, 5, 22, 24, 29, 13, 8, 1}",4.599177,0.093551,0.095543
"{1, 24, 6, 21, 12, 16, 8, 7, 25, 15, 5, 11, 28, 4, 3, 26, 27, 2, 20, 23, 18, 13, 22, 17, 9, 14, 10, 29, 19, 30, 1}",4.424871,"{1, 30, 19, 24, 6, 21, 12, 16, 7, 8, 25, 15, 5, 11, 28, 4, 3, 26, 27, 2, 20, 23, 18, 13, 22, 17, 9, 14, 10, 29, 1}",4.459376,0.007798,0.095780
"{1, 3, 11, 24, 21, 30, 17, 18, 4, 9, 29, 8, 14, 23, 12, 5, 27, 25, 26, 15, 22, 19, 13, 6, 7, 16, 10, 2, 28, 20, 1}",4.254446,"{1, 20, 28, 16, 7, 6, 19, 22, 15, 26, 25, 27, 5, 12, 13, 23, 14, 8, 29, 9, 4, 18, 17, 30, 21, 24, 11, 3, 2, 10, 1}",4.491843,0.055800,0.095329
"{1, 12, 11, 10, 7, 4, 18, 25, 23, 2, 15, 6, 21, 9, 30, 16, 5, 24, 29, 13, 3, 22, 26, 20, 14, 19, 8, 27, 17, 28, 1}",4.817916,"{1, 12, 11, 10, 7, 4, 2, 23, 18, 25, 30, 16, 5, 24, 29, 13, 3, 22, 26, 20, 14, 19, 8, 27, 17, 28, 15, 6, 21, 9, 1}",5.273018,0.094460,0.093871
"{1, 13, 14, 11, 12, 7, 9, 19, 17, 22, 6, 4, 15, 29, 20, 18, 23, 27, 3, 16, 28, 5, 26, 2, 10, 30, 25, 24, 21, 8, 1}",4.485846,"{1, 12, 7, 9, 19, 17, 22, 6, 4, 15, 29, 20, 18, 27, 23, 3, 16, 28, 5, 26, 2, 10, 30, 25, 24, 21, 8, 13, 14, 11, 1}",4.584297,0.021947,0.092183
